min_avg_RSS12_1,max_avg_RSS12_1,mean_avg_RSS12_1,median_avg_RSS12_1,standard deviation_avg_RSS12_1,1st quart_avg_RSS12_1,3rd quart_avg_RSS12_1,min_var_RSS12_1,max_var_RSS12_1,mean_var_RSS12_1,median_var_RSS12_1,standard deviation_var_RSS12_1,1st quart_var_RSS12_1,3rd quart_var_RSS12_1,min_avg_RSS13_1,max_avg_RSS13_1,mean_avg_RSS13_1,median_avg_RSS13_1,standard deviation_avg_RSS13_1,1st quart_avg_RSS13_1,3rd quart_avg_RSS13_1,min_var_RSS13_1,max_var_RSS13_1,mean_var_RSS13_1,median_var_RSS13_1,standard deviation_var_RSS13_1,1st quart_var_RSS13_1,3rd quart_var_RSS13_1,min_avg_RSS23_1,max_avg_RSS23_1,mean_avg_RSS23_1,median_avg_RSS23_1,standard deviation_avg_RSS23_1,1st quart_avg_RSS23_1,3rd quart_avg_RSS23_1,min_var_RSS23_1,max_var_RSS23_1,mean_var_RSS23_1,median_var_RSS23_1,standard deviation_var_RSS23_1,1st quart_var_RSS23_1,3rd quart_var_RSS23_1,min_avg_RSS12_2,max_avg_RSS12_2,mean_avg_RSS12_2,median_avg_RSS12_2,standard deviation_avg_RSS12_2,1st quart_avg_RSS12_2,3rd quart_avg_RSS12_2,min_var_RSS12_2,max_var_RSS12_2,mean_var_RSS12_2,median_var_RSS12_2,standard deviation_var_RSS12_2,1st quart_var_RSS12_2,3rd quart_var_RSS12_2,min_avg_RSS13_2,max_avg_RSS13_2,mean_avg_RSS13_2,median_avg_RSS13_2,standard deviation_avg_RSS13_2,1st quart_avg_RSS13_2,3rd quart_avg_RSS13_2,min_var_RSS13_2,max_var_RSS13_2,mean_var_RSS13_2,median_var_RSS13_2,standard deviation_var_RSS13_2,1st quart_var_RSS13_2,3rd quart_var_RSS13_2,min_avg_RSS23_2,max_avg_RSS23_2,mean_avg_RSS23_2,median_avg_RSS23_2,standard deviation_avg_RSS23_2,1st quart_avg_RSS23_2,3rd quart_avg_RSS23_2,min_var_RSS23_2,max_var_RSS23_2,mean_var_RSS23_2,median_var_RSS23_2,standard deviation_var_RSS23_2,1st quart_var_RSS23_2,3rd quart_var_RSS23_2,bending
37.0,45.33,42.08475,43.125,2.690071459286349,39.5,45.0,0.0,2.83,0.3130833333333333,0.43,0.34212429127935884,0.0,0.5,0.0,18.75,12.207041666666667,12.45,3.9730097775889384,10.0,15.0,0.0,3.34,0.559375,0.47,0.5579370484203396,0.0,0.83,2.0,23.25,17.854041666666667,18.0,3.1280580549135166,16.5,20.25,0.0,3.67,0.574375,0.485,0.5487342081295348,0.43,0.83,36.25,45.75,44.29029166666667,45.0,1.6609850880401578,44.5,45.0,0.0,1.5,0.22945833333333332,0.0,0.31003326575012524,0.0,0.47,3.0,22.75,13.249166666666667,13.0,3.6782733313525617,11.5,15.25,0.0,3.74,0.7260416666666667,0.47,0.7707637346543359,0.0,0.94,5.33,24.0,18.548833333333334,19.125,3.931836834433507,16.1875,21.5,0.0,3.83,0.7165416666666666,0.5,0.5779433655830637,0.43,0.87,0
36.0,46.25,43.413041666666665,45.0,2.584611913426555,42.0,45.0,0.0,1.3,0.24516666666666667,0.0,0.32156516634488874,0.0,0.5,3.0,21.0,11.888875,12.0,2.960536813989555,10.4375,13.0,0.0,5.54,0.742875,0.5,0.8115069824936713,0.0,1.0,1.0,21.0,11.643541666666666,11.75,3.8645320423314393,9.5,14.25,0.0,4.72,1.179375,0.94,0.8932855209654565,0.5,1.5,37.75,47.33,45.46933333333333,45.75,1.7066653645828387,45.0,46.5,0.0,4.5,0.44804166666666667,0.47,0.3646330165390242,0.43,0.5,5.0,18.5,14.823666666666666,15.0,2.1003651538809547,13.75,16.0,0.0,4.19,0.5482916666666666,0.47,0.5968536737593696,0.0,0.7324999999999999,2.33,21.0,13.579541666666668,13.5,2.5591562168397783,12.1875,15.25,0.0,5.91,1.1307916666666666,1.0,0.7886982802923583,0.5,1.48,0
34.0,51.0,45.176458333333336,48.0,3.5717868725179795,40.75,48.0,0.0,4.85,0.31145833333333334,0.0,0.5776557356109614,0.0,0.5,0.0,23.0,9.632083333333334,9.0,4.114518817265149,7.1875,12.0,0.0,5.72,0.54925,0.43,0.7522837336401614,0.0,0.7324999999999999,0.0,22.25,7.006958333333333,8.0,4.325883120026601,3.0,9.67,0.0,4.97,0.7244583333333333,0.5,0.7418435973591853,0.43,0.94,39.33,41.0,40.23566666666667,40.25,0.25571863896713204,40.0,40.5,0.0,1.0,0.7281666666666666,0.83,0.22087685026878273,0.5,0.83,8.5,14.5,12.187833333333334,12.0,0.6496219477779908,12.0,12.0625,0.0,1.5,0.114875,0.0,0.24516578158513694,0.0,0.0,0.0,8.25,1.601,1.33,1.6967233497311918,0.0,2.0,0.0,2.83,0.37416666666666665,0.43,0.48028161775883477,0.0,0.5,0
39.33,41.0,39.810375,39.75,0.3192188835371345,39.5,40.0,0.0,1.0,0.6838333333333333,0.71,0.2198256567972261,0.5,0.83,9.0,14.5,12.003791666666666,12.0,0.677692521036157,12.0,12.25,0.0,1.63,0.24687499999999998,0.0,0.36651106515173715,0.0,0.47,0.0,12.75,3.6919166666666667,1.875,3.50997426252251,1.0,6.67,0.0,3.11,0.50525,0.47,0.6214175487339219,0.0,0.82,39.0,40.0,39.52529166666667,39.5,0.12082318045163848,39.5,39.5,0.0,0.83,0.483375,0.5,0.08593970470736025,0.47,0.5,0.0,15.0,9.664625,10.67,3.0026467865693753,7.75,12.0,0.0,2.49,0.448,0.43,0.4252749049378234,0.0,0.71,0.0,14.5,7.867041666666666,7.75,3.546068245008353,5.0,11.0625,0.0,3.49,0.766625,0.71,0.5669103160865534,0.47,0.94,0
39.33,40.67,39.58358333333334,39.5,0.18816353535967514,39.5,39.67,0.0,0.94,0.50925,0.5,0.12461597914960268,0.47,0.5,0.0,10.5,6.8485,7.5,2.261403144974468,5.5,8.69,0.0,4.0,0.7309166666666667,0.5,0.6230737625101794,0.43,1.0,7.5,16.25,11.837875,12.0,1.7615954354032226,10.75,12.8125,0.0,2.12,0.6042083333333333,0.5,0.43269346935675923,0.43,0.83,0.0,40.5,39.42879166666667,39.5,2.5637836102000233,39.5,39.67,0.0,1.0,0.4837083333333333,0.5,0.16309249350151378,0.47,0.5,0.0,13.25,6.251666666666667,6.165,2.8860684941385464,3.75,8.75,0.0,4.03,0.9167916666666667,0.71,0.867547955056993,0.43,1.3,0.0,15.0,11.693375,12.25,2.798087337060067,11.75,13.0,0.0,3.19,0.641625,0.5,0.5575794453404007,0.0,0.94,0
39.0,40.0,39.52725,39.5,0.1387117205667723,39.5,39.5,0.0,1.0,0.47425,0.5,0.09607060252468504,0.47,0.5,0.0,12.0,6.622083333333333,6.415,2.7734140994602807,5.0,9.0,0.0,3.27,0.429875,0.43,0.48301916700103764,0.0,0.5,7.75,14.0,11.295916666666667,11.5,1.3331709428655334,10.5,12.25,0.0,1.87,0.5225,0.47,0.3215645591329629,0.43,0.71,39.0,40.0,39.340333333333334,39.33,0.22448055644788564,39.25,39.5,0.0,0.5,0.36995833333333333,0.47,0.19198914264251524,0.43,0.5,0.0,12.2,5.060208333333334,4.0,3.950260988985635,1.75,8.33,0.0,1.63,0.36816666666666664,0.43,0.38786937225084506,0.0,0.5,0.0,18.0,10.499,10.29,4.473957259125903,7.33,12.75,0.0,4.06,0.6429166666666667,0.5,0.5240059660354308,0.43,0.8875,0
39.0,40.0,39.313125,39.25,0.24358683252400953,39.0,39.5,0.0,0.5,0.332,0.43,0.21273119345656874,0.0,0.47,0.0,9.75,3.20125,2.75,2.1794727251866757,1.5,4.75,0.0,2.49,0.44537499999999997,0.43,0.4659141652860811,0.0,0.71,7.0,18.0,15.327208333333333,16.25,2.6663075478419995,15.25,17.0,0.0,3.5,0.6814166666666667,0.71,0.44342768314721964,0.47,0.83,39.0,40.0,39.381083333333336,39.33,0.21369941676393026,39.25,39.5,0.0,0.5,0.40079166666666666,0.47,0.17092842201716318,0.43,0.5,0.0,11.33,5.563166666666667,5.29,2.1321068148697306,4.25,6.75,0.0,3.54,0.5604583333333333,0.47,0.5354701120832509,0.43,0.71,13.0,18.67,17.097416666666668,17.415,1.1066750652921884,16.5,18.0,0.0,2.05,0.4955,0.47,0.38126271156530045,0.0,0.82,0
39.0,56.25,42.99641666666667,42.25,3.27843283201451,42.0,42.5,0.0,4.33,0.3635833333333333,0.43,0.4053631995759265,0.0,0.5,0.0,18.25,6.624791666666667,6.0,3.5932313108797684,4.475,8.75,0.0,5.72,0.9830833333333333,0.7649999999999999,0.962771275325222,0.43,1.3,0.0,20.25,11.417541666666667,11.75,3.291029680523905,10.1875,12.5,0.0,5.72,0.8890416666666666,0.5,0.9025210612717308,0.43,1.145,41.33,54.0,51.65383333333333,54.0,4.77933683243607,54.0,54.0,0.0,8.49,0.18504166666666666,0.0,0.6740385981006024,0.0,0.0,5.5,15.0,12.439083333333333,12.5,1.405482091434996,12.0,13.33,0.0,3.5,0.588375,0.47,0.5613472521066605,0.4,0.83,7.25,21.0,17.18070833333333,17.75,2.622766257874479,14.67,19.0,0.0,3.56,0.6432916666666667,0.5,0.4533672234081427,0.43,0.83,0
23.5,29.75,27.36841666666667,27.0,1.2957248635018128,27.0,28.75,0.0,1.79,0.30804166666666666,0.0,0.42173867845026536,0.0,0.5,0.0,13.25,7.179583333333333,7.25,3.053752310345883,5.5,8.8125,0.0,3.57,0.8865833333333333,0.82,0.6924657245217107,0.47,1.1325,0.0,21.0,10.202041666666666,9.33,2.906187382613024,8.73,11.5425,0.0,4.5,0.6697083333333333,0.5,0.6163799010002218,0.43,0.94,24.0,30.0,28.064333333333334,28.0,1.4989420164765261,27.0,29.5,0.0,1.48,0.41933333333333334,0.43,0.3582330728019026,0.0,0.5,0.0,13.0,4.976625,4.5,3.5144570316035235,2.4575,7.0,0.0,5.02,0.8535,0.7649999999999999,0.8551215627203479,0.0,1.3,0.0,17.0,6.472,5.585,4.2237621493830195,3.33,10.0,0.0,3.3,0.8010833333333334,0.82,0.6034167649226191,0.47,1.09,0
48.0,48.25,48.001041666666666,48.0,0.01613743060919757,48.0,48.0,0.0,0.43,0.0017916666666666667,0.0,0.027756380647819826,0.0,0.0,1.0,13.0,6.038958333333333,6.0,2.1155950522335,5.25,6.5,0.0,2.86,0.4472083333333333,0.43,0.4774182204864418,0.0,0.5,0.0,12.0,5.125,4.67,2.840133770200971,2.73,7.5,0.0,2.5,0.670125,0.5,0.43738810284512775,0.43,0.94,48.0,48.25,48.00729166666667,48.0,0.0421562933420422,48.0,48.0,0.0,0.43,0.012541666666666666,0.0,0.07250882454831258,0.0,0.0,0.0,9.75,3.762166666666667,3.71,2.4743073696599804,1.5,6.0,0.0,2.12,0.34741666666666665,0.43,0.409576770705826,0.0,0.4775,8.0,12.0,10.124791666666667,10.0,0.8906731730469348,9.5,10.75,0.0,1.3,0.6123333333333333,0.5,0.33062318065611873,0.47,0.83,0
39.33,41.0,39.810375,39.75,0.3192188835371345,39.5,40.0,0.0,1.0,0.6838333333333333,0.71,0.2198256567972261,0.5,0.83,9.0,14.5,12.003791666666666,12.0,0.677692521036157,12.0,12.25,0.0,1.63,0.24687499999999998,0.0,0.36651106515173715,0.0,0.47,0.0,12.75,3.6919166666666667,1.875,3.50997426252251,1.0,6.67,0.0,3.11,0.50525,0.47,0.6214175487339219,0.0,0.82,39.0,40.0,39.52529166666667,39.5,0.12082318045163848,39.5,39.5,0.0,0.83,0.483375,0.5,0.08593970470736025,0.47,0.5,0.0,15.0,9.664625,10.67,3.0026467865693753,7.75,12.0,0.0,2.49,0.448,0.43,0.4252749049378234,0.0,0.71,0.0,14.5,7.867041666666666,7.75,3.546068245008353,5.0,11.0625,0.0,3.49,0.766625,0.71,0.5669103160865534,0.47,0.94,0
39.0,40.0,39.52725,39.5,0.1387117205667723,39.5,39.5,0.0,1.0,0.47425,0.5,0.09607060252468504,0.47,0.5,0.0,12.0,6.622083333333333,6.415,2.7734140994602807,5.0,9.0,0.0,3.27,0.429875,0.43,0.48301916700103764,0.0,0.5,7.75,14.0,11.295916666666667,11.5,1.3331709428655334,10.5,12.25,0.0,1.87,0.5225,0.47,0.3215645591329629,0.43,0.71,39.0,40.0,39.340333333333334,39.33,0.22448055644788564,39.25,39.5,0.0,0.5,0.36995833333333333,0.47,0.19198914264251524,0.43,0.5,0.0,12.2,5.060208333333334,4.0,3.950260988985635,1.75,8.33,0.0,1.63,0.36816666666666664,0.43,0.38786937225084506,0.0,0.5,0.0,18.0,10.499,10.29,4.473957259125903,7.33,12.75,0.0,4.06,0.6429166666666667,0.5,0.5240059660354308,0.43,0.8875,0
39.0,56.25,42.99641666666667,42.25,3.27843283201451,42.0,42.5,0.0,4.33,0.3635833333333333,0.43,0.4053631995759265,0.0,0.5,0.0,18.25,6.624791666666667,6.0,3.5932313108797684,4.475,8.75,0.0,5.72,0.9830833333333333,0.7649999999999999,0.962771275325222,0.43,1.3,0.0,20.25,11.417541666666667,11.75,3.291029680523905,10.1875,12.5,0.0,5.72,0.8890416666666666,0.5,0.9025210612717308,0.43,1.145,41.33,54.0,51.65383333333333,54.0,4.77933683243607,54.0,54.0,0.0,8.49,0.18504166666666666,0.0,0.6740385981006024,0.0,0.0,5.5,15.0,12.439083333333333,12.5,1.405482091434996,12.0,13.33,0.0,3.5,0.588375,0.47,0.5613472521066605,0.4,0.83,7.25,21.0,17.18070833333333,17.75,2.622766257874479,14.67,19.0,0.0,3.56,0.6432916666666667,0.5,0.4533672234081427,0.43,0.83,0
23.5,29.75,27.36841666666667,27.0,1.2957248635018128,27.0,28.75,0.0,1.79,0.30804166666666666,0.0,0.42173867845026536,0.0,0.5,0.0,13.25,7.1805,7.25,3.0541923584383315,5.5,8.8125,0.0,3.57,0.8885416666666667,0.82,0.6923732443947388,0.47,1.1325,0.0,21.0,10.202875,9.33,2.9058123229617125,8.73,11.5425,0.0,4.5,0.6674583333333334,0.5,0.6178392283306041,0.43,0.94,24.0,30.0,28.064333333333334,28.0,1.4989420164765261,27.0,29.5,0.0,1.48,0.41933333333333334,0.43,0.3582330728019026,0.0,0.5,0.0,13.0,4.976625,4.5,3.5144570316035235,2.4575,7.0,0.0,5.02,0.8535,0.7649999999999999,0.8551215627203479,0.0,1.3,0.0,17.0,6.472,5.585,4.2237621493830195,3.33,10.0,0.0,3.3,0.8010833333333334,0.82,0.6034167649226191,0.47,1.09,0
