min_avg_RSS12_1,max_avg_RSS12_1,mean_avg_RSS12_1,median_avg_RSS12_1,standard deviation_avg_RSS12_1,1st quart_avg_RSS12_1,3rd quart_avg_RSS12_1,min_var_RSS12_1,max_var_RSS12_1,mean_var_RSS12_1,median_var_RSS12_1,standard deviation_var_RSS12_1,1st quart_var_RSS12_1,3rd quart_var_RSS12_1,min_avg_RSS13_1,max_avg_RSS13_1,mean_avg_RSS13_1,median_avg_RSS13_1,standard deviation_avg_RSS13_1,1st quart_avg_RSS13_1,3rd quart_avg_RSS13_1,min_var_RSS13_1,max_var_RSS13_1,mean_var_RSS13_1,median_var_RSS13_1,standard deviation_var_RSS13_1,1st quart_var_RSS13_1,3rd quart_var_RSS13_1,min_avg_RSS23_1,max_avg_RSS23_1,mean_avg_RSS23_1,median_avg_RSS23_1,standard deviation_avg_RSS23_1,1st quart_avg_RSS23_1,3rd quart_avg_RSS23_1,min_var_RSS23_1,max_var_RSS23_1,mean_var_RSS23_1,median_var_RSS23_1,standard deviation_var_RSS23_1,1st quart_var_RSS23_1,3rd quart_var_RSS23_1,min_avg_RSS12_2,max_avg_RSS12_2,mean_avg_RSS12_2,median_avg_RSS12_2,standard deviation_avg_RSS12_2,1st quart_avg_RSS12_2,3rd quart_avg_RSS12_2,min_var_RSS12_2,max_var_RSS12_2,mean_var_RSS12_2,median_var_RSS12_2,standard deviation_var_RSS12_2,1st quart_var_RSS12_2,3rd quart_var_RSS12_2,min_avg_RSS13_2,max_avg_RSS13_2,mean_avg_RSS13_2,median_avg_RSS13_2,standard deviation_avg_RSS13_2,1st quart_avg_RSS13_2,3rd quart_avg_RSS13_2,min_var_RSS13_2,max_var_RSS13_2,mean_var_RSS13_2,median_var_RSS13_2,standard deviation_var_RSS13_2,1st quart_var_RSS13_2,3rd quart_var_RSS13_2,min_avg_RSS23_2,max_avg_RSS23_2,mean_avg_RSS23_2,median_avg_RSS23_2,standard deviation_avg_RSS23_2,1st quart_avg_RSS23_2,3rd quart_avg_RSS23_2,min_var_RSS23_2,max_var_RSS23_2,mean_var_RSS23_2,median_var_RSS23_2,standard deviation_var_RSS23_2,1st quart_var_RSS23_2,3rd quart_var_RSS23_2,min_avg_RSS12_3,max_avg_RSS12_3,mean_avg_RSS12_3,median_avg_RSS12_3,standard deviation_avg_RSS12_3,1st quart_avg_RSS12_3,3rd quart_avg_RSS12_3,min_var_RSS12_3,max_var_RSS12_3,mean_var_RSS12_3,median_var_RSS12_3,standard deviation_var_RSS12_3,1st quart_var_RSS12_3,3rd quart_var_RSS12_3,min_avg_RSS13_3,max_avg_RSS13_3,mean_avg_RSS13_3,median_avg_RSS13_3,standard deviation_avg_RSS13_3,1st quart_avg_RSS13_3,3rd quart_avg_RSS13_3,min_var_RSS13_3,max_var_RSS13_3,mean_var_RSS13_3,median_var_RSS13_3,standard deviation_var_RSS13_3,1st quart_var_RSS13_3,3rd quart_var_RSS13_3,min_avg_RSS23_3,max_avg_RSS23_3,mean_avg_RSS23_3,median_avg_RSS23_3,standard deviation_avg_RSS23_3,1st quart_avg_RSS23_3,3rd quart_avg_RSS23_3,min_var_RSS23_3,max_var_RSS23_3,mean_var_RSS23_3,median_var_RSS23_3,standard deviation_var_RSS23_3,1st quart_var_RSS23_3,3rd quart_var_RSS23_3,min_avg_RSS12_4,max_avg_RSS12_4,mean_avg_RSS12_4,median_avg_RSS12_4,standard deviation_avg_RSS12_4,1st quart_avg_RSS12_4,3rd quart_avg_RSS12_4,min_var_RSS12_4,max_var_RSS12_4,mean_var_RSS12_4,median_var_RSS12_4,standard deviation_var_RSS12_4,1st quart_var_RSS12_4,3rd quart_var_RSS12_4,min_avg_RSS13_4,max_avg_RSS13_4,mean_avg_RSS13_4,median_avg_RSS13_4,standard deviation_avg_RSS13_4,1st quart_avg_RSS13_4,3rd quart_avg_RSS13_4,min_var_RSS13_4,max_var_RSS13_4,mean_var_RSS13_4,median_var_RSS13_4,standard deviation_var_RSS13_4,1st quart_var_RSS13_4,3rd quart_var_RSS13_4,min_avg_RSS23_4,max_avg_RSS23_4,mean_avg_RSS23_4,median_avg_RSS23_4,standard deviation_avg_RSS23_4,1st quart_avg_RSS23_4,3rd quart_avg_RSS23_4,min_var_RSS23_4,max_var_RSS23_4,mean_var_RSS23_4,median_var_RSS23_4,standard deviation_var_RSS23_4,1st quart_var_RSS23_4,3rd quart_var_RSS23_4,bending
28.75,36.0,30.257583333333333,30.0,0.9890509803527291,30.0,30.0,0.0,1.41,0.10691666666666666,0.0,0.24471144328819308,0.0,0.0,18.0,22.5,20.818,21.0,0.7049126532695351,20.75,21.0,0.0,1.5,0.27475,0.0,0.33626960596991157,0.0,0.47,15.25,22.0,20.202166666666667,20.5,1.1357477700611525,19.5,21.0,0.0,1.5,0.5186666666666666,0.5,0.36969197565371253,0.43,0.82,27.0,37.5,30.683333333333334,30.0,1.6054514971819973,30.0,30.0625,0.0,1.79,0.12858333333333333,0.0,0.3249752306872385,0.0,0.0,4.0,23.75,19.21875,20.25,3.1648297211486036,18.4375,21.0,0.0,5.12,0.6490833333333333,0.43,0.8659759111612088,0.0,0.83,3.0,21.5,16.441583333333334,17.5,3.8496408204894528,15.4375,18.75,0.0,5.12,1.11875,0.83,1.0082037963417827,0.47,1.2625,27.0,38.67,36.031166666666664,37.5,3.5132864700630857,37.0,37.75,0.0,2.49,1.0186666666666666,1.06,0.41921281439562624,0.86,1.3,4.33,22.5,12.27175,11.875,4.337100387229648,9.31,14.25,0.0,3.35,0.7734166666666666,0.605,0.6669061842144046,0.43,1.12,6.0,22.0,18.84325,20.33,3.4621985443507106,18.4375,21.0,0.0,3.54,0.6359166666666667,0.47,0.6299999944422215,0.0,0.87,27.5,38.25,34.651833333333336,36.0,2.931845428914631,32.457499999999996,37.0,0.0,1.79,0.5728333333333333,0.5,0.5130632724807223,0.0,1.0,2.5,21.25,12.915166666666666,13.125,4.578442174484467,9.1875,17.0625,0.0,4.56,0.9619166666666666,0.83,0.9014044092212912,0.43,1.2275,2.0,23.5,16.861916666666666,17.5,4.331694080431186,14.73,20.5625,0.0,4.92,0.8920833333333333,0.83,0.7288680020592004,0.47,1.145,0
33.0,37.33,36.05133333333333,36.0,0.788911528981687,36.0,36.5,0.0,1.5,0.38266666666666665,0.43,0.43978171310557346,0.0,0.5,1.5,16.75,11.0475,11.5,2.620640517638594,10.0,12.67,0.0,4.55,0.9363333333333334,0.825,0.7931703572917198,0.43,1.25,8.5,22.25,15.727416666666667,15.75,3.357411091405799,13.1875,18.27,0.0,4.52,0.8301666666666666,0.83,0.6530921709479459,0.45999999999999996,1.12,29.0,37.33,36.33425,36.5,1.1874983679776494,36.33,36.75,0.0,1.41,0.6133333333333333,0.5,0.33199507269132245,0.47,0.83,6.25,21.0,13.341166666666666,13.33,2.8446175573561816,12.0,15.0,0.0,2.49,0.6425833333333333,0.5,0.5729204204104175,0.0,0.8875,13.75,22.67,20.689083333333333,21.0,1.5006911549606166,20.5,21.5,0.0,1.8,0.538,0.5,0.40977878844833426,0.3225,0.83,27.5,50.75,40.174166666666665,42.0,4.128403273111067,36.457499999999996,42.0,0.0,6.06,0.2936666666666667,0.0,0.704200999444794,0.0,0.43,4.2,23.25,17.013416666666668,18.0,3.3630599551457228,15.4375,19.25,0.0,3.64,0.5910833333333333,0.43,0.702160885384244,0.0,0.84,8.25,23.75,17.440333333333335,17.5,3.4611012317894834,15.25,20.69,0.0,5.12,0.9345,0.82,0.8934334207488116,0.43,1.09,42.0,45.0,42.99375,43.33,0.9917263299143456,42.0,44.0,0.0,0.83,0.24408333333333332,0.0,0.28588796017025286,0.0,0.4775,9.33,21.5,18.014583333333334,18.125,2.0266372759967144,17.5,19.0,0.0,6.02,0.44708333333333333,0.43,0.6643191951142152,0.0,0.5,0.0,21.25,12.23125,13.625,6.05818032453127,7.0,17.0825,0.0,5.17,1.0581666666666667,0.87,0.8522219927518727,0.5,1.41,0
42.0,45.0,43.519416666666665,43.5,0.8698761583192897,43.25,44.25,0.0,0.87,0.39658333333333334,0.5,0.25171177272152084,0.3225,0.5,5.67,20.5,15.753833333333333,17.25,3.1522149564477138,13.75,18.0,0.0,5.45,0.7855,0.43,1.0673755216425385,0.0,0.87,4.0,23.0,14.150083333333333,14.75,4.585703119723397,9.9175,18.0625,0.0,5.7,1.0621666666666667,0.83,1.02257639958939,0.47,1.25,42.0,44.67,43.0205,42.67,0.7281285439196757,42.5,43.69,0.0,1.0,0.48783333333333334,0.5,0.1890008373701307,0.43,0.5,9.0,22.0,17.436583333333335,18.125,3.266879758170129,14.6875,20.25,0.0,3.63,0.5023333333333333,0.43,0.5320860064005469,0.0,0.71,9.67,22.0,17.4455,18.71,3.4104601453999353,14.25,20.5,0.0,6.36,0.766,0.6699999999999999,0.793295858635182,0.43,1.0,42.0,42.67,42.10183333333333,42.0,0.17579104925222663,42.0,42.25,0.0,0.5,0.13366666666666666,0.0,0.20719792564636585,0.0,0.43,15.25,22.25,18.949333333333332,18.0,1.4083685855730845,18.0,20.75,0.0,0.87,0.17166666666666666,0.0,0.2567617780049394,0.0,0.43,5.0,21.0,17.1585,17.25,2.528758505637087,16.33,18.25,0.0,3.08,0.7478333333333333,0.82,0.4442729559446013,0.47,0.87,42.0,45.0,10.48059140412744,42.25,0.8938896374542855,42.0,42.5,0.0,1.12,10.48059140412744,0.43,0.2498669066033451,0.0,0.5,0.0,23.0,10.48059140412744,19.33,5.75939420482821,15.5,20.5,0.0,4.24,10.48059140412744,0.47,0.8040920040667794,0.0,0.83,1.0,21.5,10.48059140412744,16.71,4.659953651994933,12.5,18.415,0.0,3.19,10.48059140412744,0.82,0.6463503534277345,0.44999999999999996,1.09,0
42.0,46.5,43.8815,44.5,1.1361180033988811,42.5,44.67,0.0,1.5,0.40925,0.47,0.2495311991069077,0.43,0.5,7.33,21.33,15.175833333333333,14.75,3.1500453733782527,12.75,18.0,0.0,4.64,0.55275,0.44999999999999996,0.6830910498264057,0.0,0.7675,5.67,21.33,14.802166666666666,15.0,3.5124733757974984,12.5,16.75,0.0,5.45,0.92175,0.83,0.934967453259985,0.43,1.22,43.5,45.0,44.37916666666667,44.5,0.3122097531660224,44.25,44.5,0.0,0.83,0.49066666666666664,0.5,0.1357316515500088,0.47,0.5,3.33,18.0,12.705666666666666,12.75,2.932405939469762,11.985,15.0,0.0,3.4,0.5526666666666666,0.47,0.5525353836091005,0.0,0.83,12.0,22.0,17.114916666666666,17.5,2.3938341650590407,15.475,18.8125,0.0,2.17,0.7220833333333333,0.7649999999999999,0.44262375819258365,0.47,1.0,41.75,44.67,42.456916666666665,42.0,0.9428936293975806,42.0,42.0,0.0,1.0,0.12616666666666668,0.0,0.22562400243810557,0.0,0.1075,0.0,21.0,12.914166666666667,14.585,6.4589364297786345,7.9375,18.0825,0.0,2.59,0.5615833333333333,0.47,0.5075861409418018,0.0,0.83,9.0,21.0,16.365916666666667,15.71,2.92238750553259,14.5,19.0,0.0,3.0,0.7423333333333333,0.5,0.5839286438122606,0.43,0.94,42.0,43.75,42.045833333333334,42.0,0.21362648363394451,42.0,42.0,0.0,1.09,0.039,0.0,0.14843384062273932,0.0,0.0,12.0,21.67,18.637583333333332,19.71,2.5970616867456013,17.1875,21.0,0.0,1.41,0.37383333333333335,0.43,0.36179334677451996,0.0,0.5,9.0,20.67,15.889666666666667,16.5,2.727203737180197,13.9375,18.25,0.0,2.59,0.83875,0.83,0.49013042767660714,0.47,1.22,0
41.5,44.5,42.66175,42.0,0.844644684383406,42.0,43.5,0.0,1.0,0.23141666666666666,0.0,0.2731985944121885,0.0,0.5,4.0,23.5,17.663,18.25,3.971268366274783,16.4575,20.85,0.0,4.27,0.6236666666666667,0.43,0.7943613610875061,0.0,0.84,1.0,27.33,14.033083333333334,13.5,5.221243098036666,11.0,18.0,0.0,4.03,1.08175,0.83,0.9184748616203775,0.47,1.41,36.0,48.5,42.413666666666664,43.33,2.225844352427297,41.75,43.5,0.0,2.95,0.6235833333333334,0.5,0.48825843107744404,0.47,0.82,4.75,22.67,16.024916666666666,16.25,3.4192377144063926,15.0,17.75,0.0,4.15,0.6210833333333333,0.43,0.7600086198464439,0.0,0.71,0.0,21.0,12.39425,14.0,4.796690852061669,9.31,15.0625,0.0,5.89,1.0810833333333334,0.83,0.9998325875271481,0.47,1.3,35.25,46.25,37.589416666666665,37.25,1.4819679715255163,37.0,38.0,0.0,3.28,0.8674166666666666,0.94,0.44370952689535864,0.7925,1.0,0.0,21.0,11.62125,12.0,5.453343984129711,7.875,15.625,0.0,5.12,1.29225,0.85,1.2768372575833384,0.43,1.92,4.0,23.5,15.228416666666666,15.5,5.278976217881984,11.0,20.5625,0.0,6.36,1.1184166666666666,0.83,1.161883428852007,0.43,1.4849999999999999,36.0,40.75,38.21225,38.25,0.6888956727249489,37.75,38.69,0.0,1.7,0.7475,0.83,0.4562566909835152,0.47,1.12,3.75,21.0,14.09575,14.5,4.488074330654406,11.31,18.0,0.0,4.5,0.9519166666666666,0.7649999999999999,0.887084068314668,0.43,1.2625,8.5,24.75,19.013333333333332,20.33,3.3980526636239614,17.75,21.27,0.0,6.18,0.9496666666666667,0.71,1.0132964205277455,0.47,1.0,0
36.25,46.5,44.216833333333334,45.25,2.678146851878008,45.0,45.5,0.0,2.95,0.491,0.47,0.41386556498741606,0.43,0.5525,0.0,24.0,12.178083333333333,12.5,5.543586845991288,8.875,15.8125,0.0,3.93,1.13275,0.87,0.9646603987279405,0.43,1.67,4.0,25.0,17.347916666666666,18.5,3.90369527495678,15.0,20.25,0.0,7.0,1.2111666666666667,0.87,1.1241251936418795,0.5,1.3275000000000001,45.33,47.33,46.41316666666667,46.5,0.4110020207546746,46.25,46.67,0.0,0.83,0.4735833333333333,0.5,0.2129851686686872,0.43,0.5,6.33,22.75,16.059916666666666,16.415,3.5397874160718175,14.25,18.0625,0.0,5.85,1.23975,0.87,1.2621340221687896,0.43,1.54,6.25,23.25,17.110500000000002,18.25,3.8900733072956926,14.4575,20.25,0.0,6.38,1.4728333333333334,1.12,1.275665048720318,0.71,1.8225,28.5,48.25,42.53958333333333,45.0,4.514893076119912,38.917500000000004,46.542500000000004,0.0,3.28,0.6635833333333333,0.5,0.5333921820648997,0.43,0.91,4.33,24.25,18.672,22.0,6.33828603929851,12.4375,24.0,0.0,6.98,0.7176666666666667,0.43,1.0412619471473217,0.0,0.94,1.5,24.5,11.668166666666666,10.0,5.890954750390504,7.73,16.8125,0.0,6.55,1.4210833333333333,1.25,0.9746413223760386,0.82,1.745,39.0,45.0,42.36975,42.1,1.6634294141821553,41.6275,44.3725,0.0,1.12,0.44125,0.5,0.3063846171292637,0.0,0.5,3.33,21.0,13.0795,13.71,4.1593185548039155,10.1875,15.8125,0.0,5.95,1.1005833333333332,0.825,1.0388934771490024,0.43,1.67,1.67,24.33,13.555583333333333,14.5,4.7864626674556625,9.6275,17.27,0.0,5.24,1.3145833333333332,0.905,1.2040351594808627,0.5,1.7925,0
40.33,42.75,41.77458333333333,42.0,0.5254943983955475,41.6275,42.0,0.0,1.0,0.23833333333333334,0.0,0.30006535235890597,0.0,0.4775,4.5,21.8,14.853666666666667,15.0,3.2748722300647533,13.0,16.8125,0.0,6.02,1.0189166666666667,0.5,1.089084725453299,0.43,1.3275000000000001,2.75,20.75,13.285666666666666,13.5,4.678013248718101,10.0,17.8125,0.0,5.59,1.2283333333333333,0.83,1.1001362278772369,0.47,1.6324999999999998,40.5,44.67,42.28908333333333,42.0,0.8667383037081295,42.0,42.0,0.0,0.83,0.10875,0.0,0.211340509425831,0.0,0.0,4.33,17.5,11.367583333333334,11.125,2.444418095361342,10.25,13.0,0.0,7.31,0.9690833333333333,0.5,1.3155738089437294,0.43,1.0975000000000001,6.75,20.0,15.642833333333334,15.5,2.4607849343242485,14.73,17.75,0.0,6.36,0.89725,0.71,0.902320968531764,0.47,1.0,39.5,45.0,42.803,43.835,1.7527767166662709,41.25,44.5,0.0,1.09,0.5629166666666666,0.5,0.18070541435914836,0.5,0.5,0.0,21.0,8.743333333333334,9.0,4.963220920406616,5.1875,11.25,0.0,4.64,0.8674166666666666,0.485,0.9932329825892217,0.0,1.0225,1.0,23.0,13.107083333333334,16.125,6.400149341197893,7.3100000000000005,18.3125,0.0,4.5,0.8285,0.71,0.7329021969213225,0.43,1.12,41.0,42.0,41.57966666666667,41.5,0.2370545210249649,41.5,41.75,0.0,0.94,0.45775,0.5,0.23753801111125156,0.43,0.5,0.0,18.25,10.804416666666667,12.5,4.703558066016848,7.25,14.0625,0.0,4.78,0.7021666666666666,0.47,0.815259079646942,0.43,0.83,2.67,17.0,9.860083333333334,9.71,2.9342298878946083,8.25,12.0,0.0,3.24,0.8905833333333333,0.81,0.690204324677788,0.47,1.12,0
41.33,42.0,41.638416666666664,41.5,0.19149125452673824,41.5,41.75,0.0,0.87,0.4063333333333333,0.5,0.18263217078029156,0.43,0.5,1.0,20.33,11.009916666666667,10.5,5.5062712139952605,6.3100000000000005,16.25,0.0,5.68,1.08925,0.83,1.010932810358247,0.47,1.48,2.0,22.0,14.180583333333333,13.585,4.047489998395901,11.31,16.69,0.0,7.85,1.0719166666666666,0.83,1.1108050648772108,0.47,1.22,39.67,41.75,41.351416666666665,41.5,0.3989235427963597,41.33,41.5,0.43,1.0,0.5349166666666667,0.5,0.1299708812464884,0.5,0.5,0.0,19.0,6.3665,3.71,5.4762769739850015,2.0,11.5,0.0,4.97,0.8915,0.5,0.9860665002205189,0.43,1.145,2.33,23.0,10.242916666666666,9.25,3.6976373096437496,8.0,11.5,0.0,4.44,0.9246666666666666,0.82,0.7816594428482507,0.47,1.0975000000000001,41.0,44.67,41.66108333333333,41.5,0.7682445293412411,41.33,41.5,0.0,0.94,0.55525,0.5,0.15009779725064523,0.5,0.5,0.0,17.75,6.868666666666667,6.25,3.461551100649672,5.0,8.125,0.0,4.5,0.82925,0.825,0.6615161634108281,0.45999999999999996,1.145,0.0,23.25,6.701416666666667,5.625,5.435891351279307,2.31,8.75,0.0,4.32,0.7209166666666667,0.71,0.6252273480060495,0.43,0.955,42.2,44.75,44.47975,44.5,0.25788233425213075,44.5,44.5,0.4,0.83,0.4969166666666667,0.5,0.047115018093724516,0.5,0.5,8.5,22.75,13.633083333333333,13.75,2.2273890189494736,12.0,15.0,0.0,2.77,0.7885833333333333,0.82,0.5734449866038281,0.43,1.22,14.5,22.6,19.023833333333332,19.0,1.5584263681990365,18.0,20.33,0.0,2.6,0.7585,0.825,0.47342955782089413,0.4525,1.0,0
40.0,42.0,41.56608333333333,41.5,0.30643325135339716,41.5,41.75,0.0,1.0,0.43583333333333335,0.5,0.19723118428895164,0.43,0.5,2.25,21.5,12.379833333333334,12.0,2.2785728185941,12.0,12.3725,0.0,5.44,0.47,0.43,0.83253990239245,0.0,0.5,2.5,18.5,8.918083333333334,8.5,3.5098773700317594,6.4575,10.8125,0.0,3.34,0.8508333333333333,0.83,0.5715680677070832,0.47,1.12,40.25,42.0,41.60916666666667,41.67,0.36884462656166955,41.5,41.94,0.0,1.0,0.3963333333333333,0.47,0.26687715782162164,0.21000000000000002,0.5,3.0,18.25,10.607416666666667,9.875,3.8003041664718205,7.33,14.0,0.0,2.17,0.60525,0.47,0.4749063817517844,0.43,0.94,2.75,15.33,11.657833333333333,12.5,2.454346233556642,11.0,12.8125,0.0,3.34,0.74525,0.5,0.5094930129570971,0.485,0.83,41.5,44.5,43.263,43.33,0.6408851546982546,43.0,43.5,0.0,1.0,0.53925,0.5,0.22879722959185383,0.47,0.71,2.0,23.5,13.586833333333333,14.25,3.8144171406978145,12.73,15.0,0.0,2.92,0.6278333333333334,0.47,0.6230747602517255,0.0,0.87,12.25,26.67,22.08025,23.25,3.182792353243536,21.83,23.69,0.0,2.55,0.5885833333333333,0.5,0.4269105269716548,0.43,0.82,40.75,44.67,43.0025,43.0,1.0406569111492459,42.1875,44.0,0.0,1.0,0.5585833333333333,0.5,0.2512365915426571,0.43,0.8225,2.5,23.0,14.964083333333333,15.5,4.504552411724387,12.1875,18.0,0.0,5.93,0.7771666666666667,0.47,0.9471231836091711,0.0,0.9775,6.0,24.0,18.385583333333333,21.0,5.42749579283416,13.4375,22.125,0.0,4.64,0.6945833333333333,0.47,0.8283444010667974,0.0,0.83,0
29.25,45.0,42.484,42.625,2.210432255533411,41.5,44.25,0.0,4.72,0.6191666666666666,0.5,0.627244987632268,0.47,0.5,0.0,23.33,15.117666666666667,17.415,6.475629911066421,11.0,20.125,0.0,5.07,0.82625,0.47,1.0206029380434185,0.43,0.955,6.75,24.0,16.767583333333334,18.71,5.886876730496064,10.31,21.75,0.0,5.1,0.9709166666666667,0.71,0.980591483168575,0.43,1.22,39.0,46.0,42.92875,43.25,1.6482389698343733,40.9375,44.5,0.0,2.16,0.60025,0.5,0.30211985628724447,0.47,0.83,6.0,24.0,19.42475,21.0,3.7782657892146214,18.0,21.0,0.0,6.12,0.6188333333333333,0.43,0.9811665012021316,0.0,0.5,8.0,21.25,17.12375,17.415,3.3215755253476074,14.6875,20.69,0.0,5.07,0.81525,0.5,0.8366198121512745,0.43,0.955,44.25,45.0,44.555166666666665,44.5,0.14415201671002956,44.5,44.6175,0.0,0.83,0.46625,0.5,0.1139147735381681,0.47,0.5,10.0,21.33,14.585,14.25,2.675371960316999,12.1875,16.69,0.0,2.55,0.40641666666666665,0.43,0.4277413728794882,0.0,0.5,6.75,19.75,16.795833333333334,18.0,2.9495858086478908,17.25,18.5,0.0,2.5,0.5771666666666666,0.47,0.4552461395981824,0.43,0.71,37.75,45.0,40.9475,41.0,1.6026187864835226,39.75,41.67,0.0,1.48,0.5356666666666666,0.5,0.2771697696944832,0.43,0.71,1.0,21.0,14.167166666666667,15.0,3.819363355662437,11.6275,17.0,0.0,4.99,1.1815833333333334,1.09,0.8941302480960053,0.45999999999999996,1.67,2.0,24.0,14.948583333333334,15.0,4.108870767570313,12.31,18.0,0.0,4.03,1.205,1.01,0.9146326810126953,0.47,1.4849999999999999,0
38.75,42.33,41.358583333333335,41.5,0.7525913728643213,41.0,42.0,0.0,1.12,0.4075833333333333,0.47,0.3482271928944502,0.0,0.71,18.0,21.25,20.192666666666668,20.5,0.8553349467597238,19.75,21.0,0.0,1.12,0.2530833333333333,0.43,0.25948817052855755,0.0,0.47,6.0,17.5,13.770833333333334,14.25,2.0076662246169774,12.5,15.25,0.0,2.29,0.731,0.82,0.40006806143644175,0.45999999999999996,0.94,30.0,44.5,41.38341666666667,42.375,2.8384773690325247,39.5,43.5,0.0,2.55,0.6176666666666667,0.5,0.39278093480348286,0.43,0.83,4.5,21.0,16.626416666666668,18.0,3.3395571074125203,15.6275,18.5,0.0,4.0,0.68525,0.47,0.7699121007343264,0.0,0.955,1.0,18.67,11.45175,11.5,2.871492061570755,10.25,12.850000000000001,0.0,4.44,1.0248333333333333,0.83,0.8441912079133536,0.5,1.2275,33.75,45.0,43.3715,44.67,2.423491352601541,42.5,45.0,0.0,2.95,0.32816666666666666,0.0,0.4465497673024488,0.0,0.4775,3.0,21.0,17.31325,18.25,3.1460211398852764,18.0,19.0,0.0,7.5,0.5975833333333334,0.43,0.993422905225892,0.0,0.5,2.5,20.75,11.230666666666666,11.0,4.428034207950375,7.6274999999999995,14.7525,0.0,4.64,1.04775,0.85,0.7916554960143636,0.5,1.25,39.0,46.67,44.480583333333335,45.0,1.181082892823313,44.33,45.0,0.0,1.8,0.2579166666666667,0.0,0.3750448619290552,0.0,0.5,9.0,21.0,18.384833333333333,18.5,1.9011800772873966,18.0,19.0625,0.0,2.35,0.336,0.43,0.35396291881941483,0.0,0.5,3.67,17.5,11.788416666666667,12.0,1.9373112251037945,11.0,12.75,0.0,4.06,0.8658333333333333,0.83,0.6790546856523721,0.45999999999999996,1.09,0
36.0,45.0,44.01025,44.75,1.818329856320507,44.33,45.0,0.0,1.48,0.29341666666666666,0.43,0.33408471685968466,0.0,0.5,9.0,21.0,18.66575,19.67,2.6399206324013136,18.1875,20.3125,0.0,6.02,0.485,0.43,0.8499510613692346,0.0,0.47,1.0,19.5,10.667416666666666,10.125,3.7243544352523377,9.0,12.27,0.0,6.18,1.00075,0.825,0.9187424383728157,0.47,1.25,36.0,46.75,44.22233333333333,45.0,2.0487707867632907,44.5,45.0,0.0,1.79,0.33325,0.43,0.3611912189390207,0.0,0.5,11.5,19.75,16.53675,17.0,1.7699694544674782,15.25,18.0,0.0,1.58,0.3580833333333333,0.43,0.3362154567138953,0.0,0.5,7.0,17.75,13.92925,14.0,2.1412656912452976,12.25,15.75,0.0,4.06,0.8505,0.83,0.5473278863040419,0.47,1.12,36.0,45.0,42.294333333333334,42.75,2.771169013806489,39.6275,45.0,0.0,1.25,0.3794166666666667,0.43,0.3721892891349489,0.0,0.5,7.0,19.75,16.403666666666666,17.0,2.2283580771249394,15.31,18.0,0.0,3.27,0.48775,0.43,0.6398351448654898,0.0,0.58,3.0,19.67,14.034833333333333,14.5,2.540278878137494,12.5,16.0,0.0,5.05,1.1126666666666667,0.83,0.922442622690898,0.5,1.2275,36.5,47.5,44.35316666666667,45.0,2.214195600407232,44.1875,45.5,0.0,1.92,0.46075,0.47,0.40884991904428847,0.0,0.7374999999999999,6.67,20.25,16.434916666666666,17.75,3.2935985774887406,15.0,18.8125,0.0,5.31,0.8465,0.5,0.920795828608706,0.43,1.09,3.0,20.25,14.161583333333333,14.625,3.1620010140993426,12.6875,15.75,0.0,5.72,1.1948333333333334,0.83,1.1490887755111014,0.47,1.3,0
34.5,46.0,43.98225,45.0,2.322947078659366,44.5,45.0,0.0,2.12,0.2663333333333333,0.0,0.44589619573051725,0.0,0.43,10.75,21.0,17.824083333333334,18.0,1.9095956260900013,17.6875,19.0,0.0,5.54,0.6651666666666667,0.47,0.8215244932424102,0.0,0.83,1.0,18.0,13.306083333333333,13.75,2.8103698419352896,12.1875,15.0,0.0,4.32,1.0021666666666667,0.83,0.8137238638571714,0.47,1.2275,37.33,46.33,44.61033333333334,45.0,1.328990223442446,44.9375,45.0,0.0,1.79,0.2455,0.0,0.3627945919751101,0.0,0.47,7.0,21.0,17.952666666666666,18.33,2.029123142712466,18.0,19.0,0.0,3.32,0.5714166666666667,0.47,0.5573018671675695,0.43,0.71,3.67,18.5,13.705666666666668,14.46,2.9079022249965796,12.25,15.69,0.0,4.06,0.9285833333333333,0.83,0.6513854605433582,0.5,1.22,39.0,47.25,44.988416666666666,45.25,1.2713091220287476,45.0,45.5,0.0,1.5,0.35983333333333334,0.43,0.3227689636900807,0.0,0.5,6.25,20.5,17.535,18.25,2.5382518963010026,18.0,18.75,0.0,4.44,0.5943333333333334,0.43,0.803470134916713,0.0,0.71,5.0,19.67,13.289666666666667,12.75,2.2016280963209494,12.0,14.25,0.0,4.32,0.9423333333333334,0.7649999999999999,0.9423105282509906,0.43,1.145,37.5,47.75,44.303583333333336,45.0,1.8192776273659195,44.5,45.0,0.0,2.18,0.29025,0.0,0.42345807785125394,0.0,0.5,5.0,21.33,18.482416666666666,19.71,3.2793086983716075,18.15,20.5,0.0,3.86,0.4340833333333333,0.43,0.5643848377641261,0.0,0.5,3.33,18.0,12.538916666666667,12.75,2.3561690155784643,12.0,13.75,0.0,3.77,0.8364166666666667,0.83,0.5608888441734309,0.47,1.12,0
