min_avg_RSS12_1,max_avg_RSS12_1,mean_avg_RSS12_1,median_avg_RSS12_1,standard deviation_avg_RSS12_1,1st quart_avg_RSS12_1,3rd quart_avg_RSS12_1,min_var_RSS12_1,max_var_RSS12_1,mean_var_RSS12_1,median_var_RSS12_1,standard deviation_var_RSS12_1,1st quart_var_RSS12_1,3rd quart_var_RSS12_1,min_avg_RSS13_1,max_avg_RSS13_1,mean_avg_RSS13_1,median_avg_RSS13_1,standard deviation_avg_RSS13_1,1st quart_avg_RSS13_1,3rd quart_avg_RSS13_1,min_var_RSS13_1,max_var_RSS13_1,mean_var_RSS13_1,median_var_RSS13_1,standard deviation_var_RSS13_1,1st quart_var_RSS13_1,3rd quart_var_RSS13_1,min_avg_RSS23_1,max_avg_RSS23_1,mean_avg_RSS23_1,median_avg_RSS23_1,standard deviation_avg_RSS23_1,1st quart_avg_RSS23_1,3rd quart_avg_RSS23_1,min_var_RSS23_1,max_var_RSS23_1,mean_var_RSS23_1,median_var_RSS23_1,standard deviation_var_RSS23_1,1st quart_var_RSS23_1,3rd quart_var_RSS23_1,min_avg_RSS12_2,max_avg_RSS12_2,mean_avg_RSS12_2,median_avg_RSS12_2,standard deviation_avg_RSS12_2,1st quart_avg_RSS12_2,3rd quart_avg_RSS12_2,min_var_RSS12_2,max_var_RSS12_2,mean_var_RSS12_2,median_var_RSS12_2,standard deviation_var_RSS12_2,1st quart_var_RSS12_2,3rd quart_var_RSS12_2,min_avg_RSS13_2,max_avg_RSS13_2,mean_avg_RSS13_2,median_avg_RSS13_2,standard deviation_avg_RSS13_2,1st quart_avg_RSS13_2,3rd quart_avg_RSS13_2,min_var_RSS13_2,max_var_RSS13_2,mean_var_RSS13_2,median_var_RSS13_2,standard deviation_var_RSS13_2,1st quart_var_RSS13_2,3rd quart_var_RSS13_2,min_avg_RSS23_2,max_avg_RSS23_2,mean_avg_RSS23_2,median_avg_RSS23_2,standard deviation_avg_RSS23_2,1st quart_avg_RSS23_2,3rd quart_avg_RSS23_2,min_var_RSS23_2,max_var_RSS23_2,mean_var_RSS23_2,median_var_RSS23_2,standard deviation_var_RSS23_2,1st quart_var_RSS23_2,3rd quart_var_RSS23_2,min_avg_RSS12_3,max_avg_RSS12_3,mean_avg_RSS12_3,median_avg_RSS12_3,standard deviation_avg_RSS12_3,1st quart_avg_RSS12_3,3rd quart_avg_RSS12_3,min_var_RSS12_3,max_var_RSS12_3,mean_var_RSS12_3,median_var_RSS12_3,standard deviation_var_RSS12_3,1st quart_var_RSS12_3,3rd quart_var_RSS12_3,min_avg_RSS13_3,max_avg_RSS13_3,mean_avg_RSS13_3,median_avg_RSS13_3,standard deviation_avg_RSS13_3,1st quart_avg_RSS13_3,3rd quart_avg_RSS13_3,min_var_RSS13_3,max_var_RSS13_3,mean_var_RSS13_3,median_var_RSS13_3,standard deviation_var_RSS13_3,1st quart_var_RSS13_3,3rd quart_var_RSS13_3,min_avg_RSS23_3,max_avg_RSS23_3,mean_avg_RSS23_3,median_avg_RSS23_3,standard deviation_avg_RSS23_3,1st quart_avg_RSS23_3,3rd quart_avg_RSS23_3,min_var_RSS23_3,max_var_RSS23_3,mean_var_RSS23_3,median_var_RSS23_3,standard deviation_var_RSS23_3,1st quart_var_RSS23_3,3rd quart_var_RSS23_3,bending
35.5,46.5,44.993625,45.33,1.3037678766178549,45.0,45.5,0.0,4.5,0.4730625,0.47,0.5611880892721086,0.0,0.5,3.0,21.0,17.5155,18.75,3.7663559954253834,16.9375,20.0,0.0,3.5,0.5895,0.43,0.6895981876262136,0.0,0.71,3.0,21.0,14.0015625,13.75,2.8067969046572836,12.5,15.25,0.0,3.0,0.842625,0.83,0.5255981767436283,0.47,1.09,40.5,48.0,45.91025,46.0,1.5060631966160174,45.0,46.542500000000004,0.0,3.35,0.3460625,0.43,0.4384278615460861,0.0,0.5,5.0,21.0,16.564625,18.0,3.2030953754574223,14.25,18.27,0.0,4.0,0.4573125,0.43,0.584769719633293,0.0,0.5,5.33,20.33,14.19775,14.125,2.077544495811215,12.73,15.27,0.0,4.24,0.8694999999999999,0.83,0.6365974805175227,0.43,1.22,37.75,48.0,47.7709375,48.0,1.099891816792814,48.0,48.0,0.0,1.89,0.1179375,0.0,0.2789086928768344,0.0,0.0,0.0,16.75,11.0149375,11.415,2.607193965440177,9.75,12.0625,0.0,5.12,0.7486875,0.5,0.7276913799797651,0.43,1.12,2.5,17.75,11.98275,12.0,3.266590350154618,10.0,15.25,0.0,6.0,0.935625,0.83,0.8123238560880824,0.47,1.0975000000000001,0
41.25,48.0,47.485125,47.5,0.650256831214314,47.5,47.67,0.0,2.59,0.4320625,0.5,0.26891839466169115,0.43,0.5,6.5,21.0,15.89725,17.1,3.647133612154298,13.0,18.25,0.0,5.36,0.7029375,0.49,0.7371205211740129,0.43,0.83,2.67,18.25,11.0486875,11.5,2.942903226167131,9.0,12.75,0.0,6.58,1.275875,1.045,1.0299480279371247,0.5,1.6549999999999998,46.5,48.0,47.68025,47.67,0.28939527059285075,47.5,48.0,0.0,0.83,0.31875,0.47,0.23579852288813508,0.0,0.5,15.5,20.0,17.8389375,18.0,0.619009755844113,17.75,18.0,0.0,1.09,0.2071875,0.0,0.2680565318086522,0.0,0.43,4.75,17.75,14.152125,14.71,2.4981314746785994,12.31,16.25,0.0,2.17,0.712,0.82,0.3953945565456255,0.47,0.8875,29.75,48.0,45.63125,46.25,2.652882791779207,45.25,47.5,0.0,4.6,0.5381875,0.5,0.5041798519508753,0.43,0.5,7.5,20.33,16.807375,17.25,2.2485885125434004,15.5,18.5,0.0,6.52,0.6961875,0.47,0.8689231909625001,0.43,0.83,4.5,21.25,14.6448125,15.0,2.6558841690366712,13.5,15.8125,0.0,5.46,0.9855,0.82,0.9092915204610619,0.47,1.12,0
45.0,47.67,45.9731875,46.0,0.5948060006919229,45.5,46.5,0.0,1.0,0.4485625,0.5,0.2441745093938676,0.43,0.5,15.0,19.75,17.8044375,18.0,1.0171613891938027,17.75,18.33,0.0,1.3,0.3861875,0.43,0.31746216904315555,0.0,0.5,9.67,18.0,13.6854375,14.0,1.502428577766447,12.75,14.5,0.0,4.06,0.7635,0.83,0.43143347432402074,0.47,0.94,45.0,47.0,46.1281875,46.25,0.45011650745447934,45.75,46.5,0.0,1.0,0.5084375,0.5,0.1883077464947663,0.47,0.5,14.5,19.0,17.4920625,18.0,0.8851216715388182,17.25,18.0,0.0,1.3,0.3285,0.43,0.32502965515404864,0.0,0.47,6.67,17.25,13.29975,13.5,1.8315917227902374,12.25,14.75,0.0,2.12,0.7296875,0.71,0.38409482233840386,0.47,0.94,36.33,45.25,44.0975,44.5,1.4785557290900964,44.25,45.0,0.0,1.66,0.42343749999999997,0.5,0.34715564246363456,0.0,0.5,1.5,21.25,17.7176875,18.25,2.7039626690407523,18.0,19.0,0.0,4.11,0.60925,0.47,0.6619159820517995,0.43,0.82,1.0,19.75,10.3004375,10.25,4.666253846997893,6.9375,14.0,0.0,4.5,0.892125,0.83,0.6432595723022632,0.47,1.22,0
36.67,45.0,41.5008125,42.0,2.735885671016647,39.0,44.3725,0.0,2.12,0.56475,0.5,0.4046583309161867,0.43,0.83,9.0,24.0,16.44325,17.0,2.3490462536712204,15.0,18.0,0.0,2.59,0.6641875,0.71,0.4884521462884941,0.43,0.87,2.0,22.0,9.3775625,9.25,3.0752756683459697,7.5,11.0,0.0,4.11,1.13325,1.0,0.7651945533016531,0.5,1.585,39.0,45.0,43.242875,44.0,1.6257044481793712,42.0,44.5,0.0,1.25,0.341375,0.43,0.272427908645214,0.0,0.5,8.25,20.75,16.3695625,16.5,2.0745142181610134,15.149999999999999,17.75,0.0,2.87,0.72825,0.82,0.5170751681909977,0.43,1.09,2.0,14.25,8.8521875,9.25,2.5806699612502504,7.0,10.75,0.0,4.03,1.20725,1.12,0.7304964711342709,0.71,1.4849999999999999,36.0,45.8,42.5160625,43.125,2.732063080405442,40.9375,45.0,0.0,2.12,0.4755625,0.47,0.4344254455799009,0.0,0.71,6.33,21.0,16.1488125,17.0,2.9090086430564885,14.5,18.0,0.0,5.59,0.85725,0.5,0.9040954686050591,0.43,1.2275,2.0,21.33,11.9735,12.0,4.4718704597522745,8.9375,15.67,0.0,6.65,1.3383125,1.0,1.1207512203678267,0.5,1.79,0
38.25,45.67,44.187,45.0,1.5242875642792444,44.33,45.0,0.0,1.3,0.273375,0.0,0.3098018995763778,0.0,0.5,1.0,21.0,16.4773125,17.5,3.204270287886182,15.0,18.3125,0.0,3.3,0.46875,0.43,0.5016685994237619,0.0,0.5,2.67,21.0,15.2604375,15.25,3.2261651099756032,13.75,17.69,0.0,5.7,0.7630625,0.71,0.6129955285985055,0.43,0.94,38.67,45.25,42.098375,42.0,1.4483084418615029,41.25,43.0,0.0,1.41,0.45175,0.48,0.3152208968905423,0.30000000000000004,0.5,2.25,21.0,12.98825,12.585,4.100577432876846,10.67,15.25,0.0,3.77,0.7838125,0.5,0.7319946659899483,0.43,1.09,1.0,21.0,14.6353125,15.375,4.02734769562773,12.25,17.75,0.0,5.12,1.0233125,0.83,0.8268966928965618,0.47,1.27,37.0,48.25,41.2655,41.25,2.354711268336885,39.457499999999996,42.0625,0.0,2.12,0.5969375,0.5,0.3458886956520466,0.43,0.83,2.0,21.75,10.190625,9.71,4.528230482763816,7.3100000000000005,12.0,0.0,5.61,1.14725,0.83,1.117599600896729,0.43,1.4275,2.75,20.5,14.0235,14.33,3.4868506270842006,11.75,16.25,0.0,6.85,1.145875,0.94,1.0280961139391858,0.5,1.3,0
38.33,45.25,42.634125,42.5,1.5193508161434355,42.0,43.542500000000004,0.0,2.6,0.394625,0.47,0.36308234507915144,0.0,0.5,4.0,17.67,12.30775,12.0,1.9412263354731691,12.0,13.27,0.0,4.11,0.4931875,0.43,0.5838673622477224,0.0,0.82,9.33,20.0,14.8559375,14.75,1.8305576346924504,13.73,16.0625,0.0,2.36,0.774,0.82,0.397307288834482,0.47,1.0,41.33,44.2,42.406,42.33,0.5001637467719008,42.0,42.5,0.0,1.0,0.314375,0.47,0.27315231197006434,0.0,0.5,5.0,15.75,12.8781875,13.0,1.5860757601148499,12.25,13.75,0.0,2.69,0.54175,0.47,0.46493598666710373,0.3225,0.83,11.5,18.0,15.688375,16.0,1.4835037938236995,14.73,16.8125,0.0,2.18,0.7541875,0.82,0.3689530860651272,0.45999999999999996,1.0,36.25,45.5,43.8379375,44.5,1.7425041970027866,43.730000000000004,45.0,0.0,1.22,0.349625,0.47,0.2941887630448974,0.0,0.5,0.0,22.0,10.155375,10.415,4.132049590790835,8.0,12.0,0.0,4.72,0.657625,0.47,0.8096357496861236,0.0,0.83,0.0,20.25,14.29375,15.0,3.932112871627684,12.9375,16.75,0.0,4.0,0.7172499999999999,0.71,0.5873744479787703,0.43,0.87,0
41.67,45.0,44.3525625,44.5,0.7385428853854452,44.0,45.0,0.0,1.0,0.344125,0.47,0.2899216712694969,0.0,0.5,0.0,15.0,9.0526875,10.5,3.76345597928538,6.0,12.0,0.0,5.15,0.7145625,0.47,0.8188516632355636,0.0,1.0,6.5,18.33,14.6180625,14.75,1.8915264531888547,13.31,15.75,0.0,2.29,0.6783125,0.5,0.4305506520651322,0.43,0.87,37.25,47.33,42.54425,42.29,2.127082494194083,41.5,44.5,0.0,1.8,0.4660625,0.47,0.4003082096783039,0.0,0.5,2.67,21.0,13.846,14.0,2.091654636764124,12.5,15.0,0.0,3.5,0.4115625,0.43,0.5307720102706939,0.0,0.5,0.0,18.25,12.488,13.33,4.023810391021558,12.31,14.5,0.0,3.77,0.845875,0.83,0.6296014387675057,0.47,1.0,36.0,45.0,41.1269375,40.0,2.6064689714657727,39.5,44.542500000000004,0.0,2.17,0.4473125,0.47,0.39477518779600446,0.0,0.5,5.75,21.0,13.4334375,13.415,2.3173635113783777,12.25,14.5,0.0,5.56,0.576375,0.47,0.7457101528579794,0.0,0.71,7.5,19.67,15.6363125,16.585,2.661748283907927,13.25,18.0,0.0,3.35,0.5819375,0.47,0.593615398513382,0.0,0.83,0
37.0,45.0,40.81,39.5,2.2974943967602304,39.25,43.5,0.0,2.83,0.41975,0.47,0.33149167343954256,0.43,0.5,2.0,17.75,11.80325,12.0,3.5616052754853085,9.73,15.0,0.0,2.17,0.5216875,0.43,0.5025872956809335,0.0,0.83,10.75,23.25,18.34675,18.0,2.1105483951574975,16.6275,21.0,0.0,3.27,0.4893125,0.43,0.4773605652719224,0.0,0.83,39.0,45.33,44.6966875,45.0,0.8865839479136256,45.0,45.0,0.0,1.41,0.1363125,0.0,0.2537830051032683,0.0,0.1,0.0,18.75,11.8790625,12.0,3.9122977849766674,9.6275,14.75,0.0,3.74,0.750375,0.47,0.7892978230421769,0.43,1.0,2.0,24.0,18.4300625,18.5,4.139912723060687,16.75,21.2125,0.0,3.67,0.666,0.5,0.5220992941538753,0.43,0.83,36.25,45.75,44.055875,45.0,1.972907501489608,44.31,45.0,0.0,1.5,0.25775,0.0,0.332735848165009,0.0,0.47,3.33,22.75,14.502,14.75,3.4842264149581075,12.2375,16.69,0.0,3.28,0.6560625,0.47,0.6926034167722022,0.0,0.83,5.33,23.75,17.8275,18.71,4.062265068194926,15.1875,21.0,0.0,3.83,0.7810625,0.71,0.6527008203220342,0.43,0.94,0
36.0,45.25,42.53625,42.0,2.755177573064849,41.5,45.0,0.0,1.3,0.195,0.0,0.3355517375211449,0.0,0.43,3.0,21.0,11.3850625,11.71,3.268010568806382,9.6275,12.0625,0.0,5.54,0.8455625,0.5,0.9171570422203276,0.0,1.2275,1.0,21.0,11.4056875,11.75,3.8137606890775744,9.67,13.3725,0.0,4.66,1.2548124999999999,1.0,0.9464126055630039,0.5,1.67,37.75,46.75,44.8280625,45.25,1.7401021067687759,45.0,45.5,0.0,1.3,0.3834375,0.47,0.28162611119964365,0.0,0.5,8.0,18.5,14.1591875,14.5,2.2610577954930187,12.31,15.75,0.0,2.55,0.58075,0.5,0.5082335297426932,0.0,0.83,1.75,21.0,13.632624999999999,14.25,3.594729455534945,11.25,16.33,0.0,5.91,0.99475,0.83,0.8208570072887814,0.47,1.25,42.0,47.33,45.95925,46.29,0.9330389585184596,45.5,46.5,0.0,4.5,0.461375,0.5,0.3958423666628969,0.43,0.5,5.0,18.33,14.5245625,15.0,2.1404874678079175,13.5,15.67,0.0,4.19,0.5104375,0.43,0.625781872575441,0.0,0.5,2.33,18.67,12.7963125,13.0,2.2602080445999264,11.75,14.0,0.0,4.12,1.2156875,1.09,0.7260694752305981,0.71,1.64,0
34.0,51.0,47.3734375,48.0,2.0933753090997387,48.0,48.0,0.0,4.85,0.1813125,0.0,0.6560603993852314,0.0,0.0,0.0,23.0,8.13575,8.125,4.250760871587742,5.9375,9.0,0.0,5.72,0.6665625,0.43,0.8601938108912419,0.0,0.87,0.0,22.25,9.2383125,9.25,3.384745138139242,7.9375,10.0,0.0,4.97,0.8306875,0.71,0.7851355864759559,0.43,1.0,39.67,43.67,40.5495625,40.5,0.5500844382010313,40.25,40.5,0.0,1.0,0.6299375,0.5,0.2204583472260354,0.5,0.83,9.25,15.25,12.5238125,12.0,0.9000453321043171,12.0,13.0,0.0,1.41,0.2185625,0.0,0.32879013373887195,0.0,0.43,0.0,8.33,2.066375,1.67,1.9339520222922546,0.0,3.0,0.0,2.95,0.4251875,0.43,0.5651292186792605,0.0,0.71,39.33,40.67,40.1951875,40.25,0.26176943110854844,40.0,40.33,0.0,1.0,0.7481875,0.83,0.21669870650863537,0.5,0.94,8.5,14.5,12.0703125,12.0,0.6416364905507551,12.0,12.0,0.0,1.5,0.1110625,0.0,0.2463407592220339,0.0,0.0,0.0,8.25,1.60725,1.33,1.5679121036524575,1.0,2.0,0.0,2.83,0.3920625,0.47,0.4590215145133869,0.0,0.5,0
39.33,41.0,39.924875,40.0,0.31697069979463743,39.75,40.0,0.0,1.0,0.758625,0.83,0.21436607582686418,0.5,0.94,9.0,14.5,11.986,12.0,0.6682458027030095,12.0,12.0625,0.0,1.63,0.2524375,0.0,0.3799217841963242,0.0,0.47,0.0,12.75,3.0566875000000002,1.33,3.438436774015101,1.0,5.0625,0.0,3.11,0.462625,0.0,0.652805736945287,0.0,0.71,39.0,40.0,39.55125,39.5,0.14179332111192583,39.5,39.67,0.0,0.94,0.5100625,0.5,0.11924551532249891,0.5,0.5,0.0,14.5,10.0478125,11.75,3.0756531590151295,8.33,12.0,0.0,2.12,0.3465625,0.43,0.3749432609067285,0.0,0.47,0.0,13.5,7.6550625,8.75,4.0200863592330744,4.4375,11.5,0.0,2.35,0.6376875,0.5,0.4971304093172384,0.43,0.83,39.0,40.0,39.527375,39.5,0.12594042466991237,39.5,39.5,0.0,0.83,0.48212499999999997,0.5,0.08522546862965699,0.47,0.5,2.0,15.0,10.4688125,11.5,2.524735585352139,9.0,12.0,0.0,2.49,0.4433125,0.43,0.44838455232200675,0.0,0.82,0.0,14.5,6.6266875,6.0,3.2969173179048075,4.1875,9.5,0.0,3.49,0.8075,0.71,0.6180319749111517,0.47,1.0225,0
39.33,40.33,39.5516875,39.5,0.15005333171406326,39.5,39.67,0.0,0.83,0.491625,0.5,0.09336401674436197,0.47,0.5,0.0,10.5,7.5696875,8.25,1.861557277983634,6.75,9.0,0.0,4.0,0.6665,0.5,0.5778753102649709,0.43,0.87,7.5,14.67,11.2818125,11.5,1.58965993431331,10.0,12.0,0.0,2.12,0.59975,0.5,0.40529971827675904,0.43,0.83,39.33,40.67,39.6705625,39.67,0.2520463341525692,39.5,39.75,0.0,1.0,0.5189374999999999,0.5,0.20530571429152844,0.47,0.5,1.0,9.75,5.3744375,5.29,2.254402191569243,3.33,7.27,0.0,4.03,0.8586874999999999,0.7649999999999999,0.7590586042082927,0.43,1.2275,8.75,16.25,12.765125,12.5,1.3875125870583236,12.0,13.67,0.0,2.05,0.649375,0.5,0.5027642926484179,0.43,0.94,0.0,40.0,39.2963125,39.5,3.1291871313469617,39.5,39.67,0.0,0.83,0.478875,0.5,0.11003137059822202,0.47,0.5,0.0,13.25,6.706125,7.0,3.076836361728609,4.0,9.0,0.0,3.5,0.946375,0.605,0.8885947407044154,0.43,1.41,0.0,15.0,11.2499375,12.0,3.2385580875808326,11.5,12.75,0.0,3.19,0.619625,0.47,0.575765159477303,0.0,0.94,0
39.0,40.0,39.5311875,39.5,0.14124946429463764,39.5,39.5,0.0,1.0,0.473875,0.5,0.10393507588874908,0.47,0.5,0.0,11.0,6.6755625,6.33,2.4893172378253827,5.33,8.75,0.0,2.62,0.40425,0.43,0.42982891140750484,0.0,0.5,7.75,12.67,10.959125,11.29,1.2142603346800702,10.1875,12.0,0.0,1.87,0.494,0.47,0.31870255843767087,0.43,0.5525,39.0,40.0,39.4843125,39.5,0.1588425979136262,39.457499999999996,39.5,0.0,0.5,0.46549999999999997,0.5,0.08729189088246683,0.47,0.5,0.0,12.0,7.1275,8.0,3.8806608073737627,4.1875,10.5425,0.0,3.27,0.399125,0.43,0.49401752763445855,0.0,0.5,0.0,14.0,11.26175,12.0,2.563035874325945,11.0,12.5,0.0,2.16,0.5856875,0.5,0.4159169938277556,0.43,0.83,39.0,40.0,39.285875,39.25,0.227425812079456,39.0,39.5,0.0,0.5,0.3269375,0.43,0.21297827235860317,0.0,0.47,0.0,12.2,3.720375,3.0,2.9514417940257642,1.5,6.0,0.0,1.63,0.39368749999999997,0.43,0.38838582560168416,0.0,0.5,0.0,18.0,10.4715,8.75,4.987460401633443,7.0,16.355,0.0,4.06,0.6684375,0.5,0.5378007239774711,0.43,0.8875,0
39.0,40.0,39.3316875,39.33,0.23924467588037793,39.25,39.5,0.0,0.5,0.34875,0.47,0.20682307937829875,0.0,0.5,0.0,7.5,2.9595625,2.585,1.7715662497353184,1.5,4.5,0.0,2.06,0.386,0.43,0.43183708784708574,0.0,0.5,7.0,18.0,15.4376875,16.5,2.9131720423398333,15.67,17.0,0.0,2.45,0.644,0.5,0.3372198581109992,0.47,0.83,39.0,40.0,39.3014375,39.25,0.24087327202514755,39.0,39.5,0.0,0.5,0.32725,0.43,0.21312868525373913,0.0,0.47,0.0,9.75,4.254875,4.5,2.222888083286608,2.75,5.5425,0.0,2.49,0.5028125,0.47,0.4388351818438209,0.0,0.7374999999999999,8.5,18.67,16.5029375,17.25,2.059965987651985,15.6275,18.0,0.0,3.5,0.5179374999999999,0.47,0.5327395635862451,0.0,0.83,39.0,40.0,39.4081875,39.5,0.1999209651227143,39.25,39.5,0.0,0.5,0.4231875,0.47,0.14903619869686902,0.43,0.5,0.0,11.33,5.9321875,6.0,2.373460884109158,4.25,7.75,0.0,3.54,0.6199375,0.47,0.6005757163237087,0.43,0.8225,13.0,18.33,16.6963125,17.0,1.112444541406179,16.0,17.67,0.0,2.05,0.6034375,0.5,0.36644655521670366,0.43,0.83,0
39.0,56.25,42.6336875,42.25,2.957541819217672,42.0,42.5,0.0,4.33,0.4048125,0.43,0.43893234084852645,0.0,0.5,0.0,18.25,6.3898125,5.33,3.8862535469638746,4.25,8.8125,0.0,5.72,1.0318125,0.825,1.025256447057371,0.43,1.4849999999999999,0.0,18.33,10.963625,11.67,3.625993247139588,9.33,12.8125,0.0,4.5,1.04275,0.87,0.8727185531177705,0.47,1.3,42.0,54.0,48.8234375,54.0,5.7814304824794185,42.25,54.0,0.0,8.49,0.193625,0.0,0.7103338638367208,0.0,0.43,2.0,15.0,10.3183125,12.415,3.856353773972436,6.67,13.5,0.0,4.32,0.7351875,0.5,0.6329733884884824,0.43,0.87,8.5,21.0,16.0135,18.125,4.085605379959594,11.75,20.25,0.0,5.72,0.5284375,0.47,0.6439017727297601,0.43,0.5,41.33,54.0,50.51825,54.0,5.497122580647687,42.5625,54.0,0.0,2.59,0.2245,0.0,0.48015956467321325,0.0,0.43,5.5,15.0,11.8876875,12.0,1.3321384056914802,11.25,12.69,0.0,3.5,0.5901875,0.43,0.6563185603599485,0.0,0.83,7.25,21.0,15.92025,16.0,2.247203979008236,14.0,17.75,0.0,3.56,0.7273125,0.71,0.5170109080938723,0.43,1.0,0
24.5,29.75,27.7880625,27.25,1.1419229599161462,27.0,29.0,0.0,1.48,0.2343125,0.0,0.35711742845232675,0.0,0.43,0.0,11.75,6.0471875,6.71,2.4116463157030363,4.9375,7.75,0.0,3.57,0.8430624999999999,0.71,0.7118626438731968,0.43,1.09,4.75,12.5,9.31175,9.0,1.4889714275128603,8.5,10.0625,0.0,3.54,0.61125,0.5,0.5648350903098026,0.0,0.94,23.5,29.75,26.624,27.0,1.1142209394401066,26.0,27.0,0.0,1.79,0.430375,0.43,0.46492967954115283,0.0,0.7374999999999999,0.0,13.25,6.781125,6.29,3.8088384448204327,3.5,10.5,0.0,3.42,0.9625625,0.87,0.7358409785780602,0.43,1.5,0.0,21.0,8.56075,8.415,4.826267037992465,4.9375,11.69,0.0,4.5,0.8155,0.7649999999999999,0.6572544379663138,0.43,1.0225,24.67,30.0,28.7370625,29.0,1.211056816347351,28.0,29.75,0.0,1.25,0.426375,0.43,0.3172334963319109,0.0,0.5,0.0,13.0,5.406,4.585,3.869093177034976,2.5,8.5,0.0,5.02,0.8045,0.5,0.8711293905582219,0.0,1.2625,0.0,17.0,7.1385625,6.71,4.695813851923672,3.0,10.69,0.0,3.3,0.7794375,0.82,0.59705908905033,0.47,1.09,0
48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.25,5.61125,6.0,1.5136543102931999,5.25,6.25,0.0,2.86,0.39718749999999997,0.43,0.4456373739097264,0.0,0.4775,1.0,10.25,3.7838125,4.0,1.8161795106588743,2.0,5.0,0.0,2.28,0.6966249999999999,0.71,0.4156360398354102,0.47,0.94,48.0,48.25,48.0015625,48.0,0.019764235376052403,48.0,48.0,0.0,0.43,0.0026875,0.0,0.03399448484681008,0.0,0.0,0.0,13.0,4.2785,3.75,3.41385858527438,1.33,6.25,0.0,2.45,0.384,0.43,0.44429889650320087,0.0,0.5,0.0,12.0,8.5948125,9.0,2.041960758243788,8.5,9.5,0.0,2.5,0.5554375,0.5,0.4132275887381429,0.43,0.83,48.0,48.25,48.0109375,48.0,0.051295136589503826,48.0,48.0,0.0,0.43,0.0188125,0.0,0.08822763493394639,0.0,0.0,0.0,9.75,4.8119375,5.0,2.234142019233986,3.0,6.25,0.0,2.12,0.41075,0.43,0.45379261325968795,0.0,0.5,9.0,12.0,10.4960625,10.415,0.7916919997601823,10.0,11.25,0.0,1.3,0.671625,0.73,0.31537516343347605,0.47,0.83,0
39.33,41.0,39.924875,40.0,0.31697069979463743,39.75,40.0,0.0,1.0,0.758625,0.83,0.21436607582686418,0.5,0.94,9.0,14.5,11.986,12.0,0.6682458027030095,12.0,12.0625,0.0,1.63,0.2524375,0.0,0.3799217841963242,0.0,0.47,0.0,12.75,3.0566875000000002,1.33,3.438436774015101,1.0,5.0625,0.0,3.11,0.462625,0.0,0.652805736945287,0.0,0.71,39.0,40.0,39.55125,39.5,0.14179332111192583,39.5,39.67,0.0,0.94,0.5100625,0.5,0.11924551532249891,0.5,0.5,0.0,14.5,10.0478125,11.75,3.0756531590151295,8.33,12.0,0.0,2.12,0.3465625,0.43,0.3749432609067285,0.0,0.47,0.0,13.5,7.6550625,8.75,4.0200863592330744,4.4375,11.5,0.0,2.35,0.6376875,0.5,0.4971304093172384,0.43,0.83,39.0,40.0,39.527375,39.5,0.12594042466991237,39.5,39.5,0.0,0.83,0.48212499999999997,0.5,0.08522546862965699,0.47,0.5,2.0,15.0,10.4688125,11.5,2.524735585352139,9.0,12.0,0.0,2.49,0.4433125,0.43,0.44838455232200675,0.0,0.82,0.0,14.5,6.6266875,6.0,3.2969173179048075,4.1875,9.5,0.0,3.49,0.8075,0.71,0.6180319749111517,0.47,1.0225,0
39.0,40.0,39.5311875,39.5,0.14124946429463764,39.5,39.5,0.0,1.0,0.473875,0.5,0.10393507588874908,0.47,0.5,0.0,11.0,6.6755625,6.33,2.4893172378253827,5.33,8.75,0.0,2.62,0.40425,0.43,0.42982891140750484,0.0,0.5,7.75,12.67,10.959125,11.29,1.2142603346800702,10.1875,12.0,0.0,1.87,0.494,0.47,0.31870255843767087,0.43,0.5525,39.0,40.0,39.4843125,39.5,0.1588425979136262,39.457499999999996,39.5,0.0,0.5,0.46549999999999997,0.5,0.08729189088246683,0.47,0.5,0.0,12.0,7.1275,8.0,3.8806608073737627,4.1875,10.5425,0.0,3.27,0.399125,0.43,0.49401752763445855,0.0,0.5,0.0,14.0,11.26175,12.0,2.563035874325945,11.0,12.5,0.0,2.16,0.5856875,0.5,0.4159169938277556,0.43,0.83,39.0,40.0,39.285875,39.25,0.227425812079456,39.0,39.5,0.0,0.5,0.3269375,0.43,0.21297827235860317,0.0,0.47,0.0,12.2,3.720375,3.0,2.9514417940257642,1.5,6.0,0.0,1.63,0.39368749999999997,0.43,0.38838582560168416,0.0,0.5,0.0,18.0,10.4715,8.75,4.987460401633443,7.0,16.355,0.0,4.06,0.6684375,0.5,0.5378007239774711,0.43,0.8875,0
